year,sp,id,sex,marked,lifespan,cop,tbl,abl,thorl,thorw,fwl,hwl,fpl,fpw
2015,CS,lbww,Male,2015-6-15,0,0,43.34942427,34.86321649,8.493785454,2.561959191,29.48618872,29.27208323,15.83269833,9.355685378
2015,CS,lbyc,Male,2015-6-15,0,0,44.03678774,35.65530014,8.425014817,3.069172805,31.19387647,31.38820803,15.32469732,9.779019558
2015,CS,lbyf,Male,2015-6-15,0,0,44.3508001,36.48438744,7.87810939,2.857818982,31.07108839,31.35802007,16.002032,9.652019304
2015,CS,lbyr,Male,2015-6-15,0,0,45.72021421,37.71916857,8.003285073,2.222606045,31.13020278,31.00417831,15.32469732,9.652019304
2015,CS,lbyv,Male,2015-6-15,0,0,42.714423,35.17947676,7.536804674,2.160663788,29.93564685,29.64105072,17.61070189,9.715519431
2015,CS,lbyy,Male,2015-6-28,0,0,42.84184235,35.01004995,7.83179663,2.75825925,29.46656083,29.27183769,15.02836339,9.355685378
2015,CS,mcdb,Male,2015-6-15,2,0,44.39821353,36.30122767,8.110193887,2.518838371,31.79133012,32.04093642,16.89103378,10.24468716
2015,CS,mdbv,Male,2015-6-28,0,0,44.80280247,36.29224028,8.510701888,2.372182711,29.0685759,29.07661079,16.08669884,9.482685632
2015,CS,mfo,Male,2015-7-17,5,1,44.28077639,36.13166963,8.149293032,2.372182711,30.14432097,30.27270553,16.53119973,9.482685632
2015,CS,mfr,Male,2015-6-28,1,0,43.41640843,35.61197189,7.815362797,2.479760393,29.80794598,30.14162645,15.43053086,9.10168487
2015,CS,mlbc,Male,2015-6-28,0,0,43.07633139,35.33186013,7.748433664,2.289530946,30.56315088,30.19469139,15.93853188,9.503852341
2015,CS,mlbdb,Male,2015-6-28,5,0,43.73884514,35.76099822,7.980552028,2.328435357,29.36762552,29.62185886,16.21369909,9.52501905
2015,CS,mlbv,Male,2015-6-28,5,0,44.3150707,36.06182372,8.255126577,2.391838117,29.90796927,29.95759885,17.88586911,9.969519939
2015,CS,mmr,Male,2015-6-28,0,0,43.6674329,35.28673694,8.383324867,2.337939209,29.13707349,28.82209381,14.62619592,9.059351452
2015,CS,mmw,Male,2015-6-24,0,0,42.52965456,34.93046313,7.599318432,2.794327322,29.35114089,29.43056049,14.16052832,9.249851833
2015,CS,mom,Male,2015-6-28,1,0,41.75210397,35.03399373,6.731144696,2.522038777,29.89581534,29.52332783,14.88019643,9.546185759
2015,CS,mop,Male,2015-6-28,1,0,44.38804928,36.60076623,7.790758615,2.562568792,29.74654136,29.78412285,14.83786301,9.31335196
2015,CS,mpf,Male,2015-6-15,2,0,42.02316908,34.02071797,8.003285073,2.711404623,30.45986157,30.04879985,15.72686479,9.440352214
2015,CS,mrdb,Male,2015-6-15,0,0,44.11167132,35.98340953,8.12978156,2.228947591,29.65584625,29.6327195,15.13419694,9.207518415
2015,CS,mrr,Male,2015-7-18,0,0,44.43781644,36.69072475,7.747476928,2.232562865,28.8181695,28.76587503,16.17136568,9.757852849
2015,CS,mrs,Male,2015-7-18,0,0,45.06392769,36.87255948,8.191952417,2.964549996,30.28280205,30.3240475,16.27719922,9.779019558
2015,CS,mso,Male,2015-7-18,6,0,42.27326221,34.72477352,7.556781814,2.667339768,30.11759377,29.99945813,15.95969859,9.398018796
2015,CS,mwc,Male,2015-7-3,0,0,42.47940903,34.97248328,7.514660063,2.583117433,29.06644442,29.02627,16.27719922,9.228685124
2015,CS,mwv,Male,2015-7-3,4,0,45.10625688,36.99955973,8.107539582,2.944073321,30.54373254,30.8147659,16.86986707,10.05418678
2015,CS,mww,Male,2015-7-3,1,0,44.30455084,36.37995089,7.939323512,2.845880958,29.82715477,29.71136652,15.85386504,9.821352976
2015,CS,myc,Male,2015-7-3,3,0,41.31199729,35.92262298,5.400537634,2.559770553,28.72898992,28.63281687,15.5151977,9.31335196
2015,CS,myc,Male,2015-7-3,3,0,41.31199729,35.92262298,5.400537634,2.559770553,28.72898992,28.63281687,15.5151977,9.31335196
2015,CS,myu,Male,2015-7-3,0,0,43.9020066,35.71100669,8.191516383,3.048078063,29.39991533,29.49533062,15.13419694,9.546185759
2015,CS,myv,Male,2015-7-3,0,0,42.11233596,34.61301329,7.502696639,2.476593853,29.13681526,29.1729172,15.00719668,9.398018796
2015,CS,myy,Male,2015-7-3,0,0,42.7826306,34.66241639,8.133418,2.582423165,29.60312209,29.41537338,15.59986453,9.694352722
2015,CS,ocm,Male,2015-7-3,0,1,45.31000762,37.07393108,8.255693845,2.795288291,30.65371476,30.64073956,16.15019897,9.630852595
2015,CS,oco,Male,2015-7-3,0,1,42.73728304,35.33003556,7.408619084,2.307268648,29.09736474,28.78873084,15.49403099,9.207518415
2015,CS,ocs,Male,2015-7-3,0,0,44.53922615,36.53652527,8.007315215,2.858212683,30.39495386,30.34390187,15.53636441,9.863686394
2015,CS,odblb,Male,2015-7-3,0,1,43.62466768,35.81567183,7.814643129,3.114097028,31.24710016,31.29700491,16.25603251,9.800186267
2015,CS,odbm,Male,2015-7-18,12,0,44.23971721,36.62038777,7.620133774,2.455338244,28.68220938,28.87170434,16.51003302,9.292185251
2015,CS,ofdb,Male,2015-7-3,0,0,44.400762,36.48267717,7.918161036,2.456159512,31.22442638,30.88701211,18.1187029,9.779019558
2015,CS,ofp,Male,2015-7-2,0,0,44.20127847,35.8831894,8.318622471,2.878748624,30.03525527,29.82756964,13.75836085,7.641181949
2015,CS,ofs,Male,2015-6-12,0,0,42.54698586,34.18685547,8.360875455,2.477952756,28.78224748,28.95579121,14.26636187,9.144018288
2015,CS,ofv,Male,2015-7-18,6,0,44.9167598,36.95919059,7.958064516,2.711404623,29.3823385,29.55317077,15.66336466,9.355685378
2015,CS,ofw,Male,2015-7-18,0,0,40.9681695,33.40123614,7.627360088,2.647955296,28.91075692,28.93790746,15.87503175,9.376852087
2015,CS,ogdb,Male,2015-7-18,0,0,42.10148167,34.67107781,7.433854034,2.395207857,29.50358141,29.73190246,15.59986453,9.398018796
2015,CS,ogg,Male,2015-7-2,0,0,44.03249936,35.80769622,8.225874185,2.815489798,29.38436415,29.365312,14.49919567,8.868851071
2015,CS,ogo,Male,2015-7-2,9,0,42.84522902,35.4831386,7.367962069,2.921082042,29.82145458,30.17122598,14.32986199,9.080518161
2015,CS,ogr,Male,2015-7-18,6,0,43.73083566,35.54051731,8.192858352,2.222606045,29.39570104,29.29094912,15.07069681,9.715519431
2015,CS,ogv,Male,2015-7-18,0,0,42.90993565,35.37646685,7.535466938,2.370764542,30.18382017,30.26204809,15.13419694,9.94835323
2015,CS,ogw,Male,2015-7-18,0,0,42.71746677,35.09102108,7.64165185,3.162420625,29.72177208,29.41445475,16.97570062,9.334518669
2015,CS,olbc,Male,2015-6-12,0,0,44.3515494,36.26115909,8.122749979,2.921695877,30.38919651,30.26597663,16.76403353,9.334518669
2015,CS,olblb,Male,2015-6-12,0,0,43.07575565,34.82181018,8.255262044,2.622792312,28.48674964,29.05474346,13.67369401,9.038184743
2015,CS,olbm,Male,2015-7-18,0,1,42.50849208,35.08616967,7.433854034,2.815489798,29.12034756,29.27208534,14.1181949,9.271018542
2015,CS,olbo,Male,2015-7-18,12,0,43.97100584,36.14199475,7.83179663,2.26839387,29.13535475,29.21574803,15.11303023,9.609685886
2015,CS,olbp,Male,2015-7-18,3,0,45.15077893,37.52895606,7.62498095,3.005672678,30.34780501,30.14270595,14.54152908,9.652019304
2015,CS,olbr,Male,2015-7-18,0,0,41.72113708,34.5022606,7.219833206,2.752404538,29.10579968,28.96798959,15.70569808,9.10168487
2015,CS,omdb,Male,2015-6-12,0,0,42.39882736,34.46151046,7.937545508,3.142951486,29.29312929,29.28727669,15.76919821,9.503852341
2015,CS,omf,Male,2015-7-18,4,0,43.58326137,35.41496486,8.172102278,2.730585895,29.09931208,29.30353272,15.49403099,9.398018796
2015,CS,omg,Male,2015-7-18,0,0,44.15436881,36.66079502,7.498873931,2.413838794,30.47498942,30.29455804,15.36703073,9.715519431
2015,CS,omm,Male,2015-7-18,5,0,43.56170942,35.77534502,7.794208788,2.479760393,29.54401829,29.29563331,15.9808653,9.546185759
2015,CS,oms,Male,2015-6-12,0,0,41.07446025,34.46033782,6.713318093,2.698234696,29.98638557,29.93557277,16.97570062,9.355685378
2015,CS,omw,Male,2015-6-12,0,0,44.41019812,35.75217594,8.658115316,2.583117433,30.51359961,30.39697528,16.31953264,9.567352468
2015,CS,omy,Male,2015-7-18,0,0,42.65194734,35.05332317,7.598848531,2.752404538,28.70662306,28.81628143,16.7005334,9.038184743
2015,CS,ooc,Male,2015-7-18,3,0,45.3661375,38.11560833,7.260951655,2.286004572,29.12872534,29.33032766,16.21369909,9.779019558
2015,CS,oom,Male,2015-6-5,0,0,44.88540767,36.25932182,8.652319871,2.202252138,29.7415947,30.15330624,13.56786047,9.482685632
2015,CS,ooo,Male,2015-6-12,0,0,44.40775548,35.70824232,8.699542799,2.730835662,30.19963805,30.75523241,18.5843705,9.546185759
2015,CS,oos,Male,2015-7-16,8,0,44.61944374,36.72424012,7.895296757,2.49848023,29.08805351,28.94632334,16.04436542,9.779019558
2015,CS,oou,Male,2015-7-18,5,0,40.61891457,32.95711625,7.664715096,2.244568622,29.2318813,29.29613708,14.85902972,9.503852341
2015,CS,oov,Male,2015-7-18,4,0,43.25229447,35.40412751,7.85356024,2.631576496,29.84811193,30.31021082,15.81153162,9.757852849
2015,CS,oow,Male,2015-7-18,5,0,42.31001185,34.90267124,7.40982982,2.518927271,28.22485607,28.04327957,15.30353061,9.271018542
2015,CS,opc,Male,2015-7-18,11,0,43.72532385,35.53050546,8.194822623,2.860325121,28.93771908,28.98922403,15.00719668,9.419185505
2015,CS,opg,Male,2015-7-16,0,0,43.19577512,35.72721192,7.471848277,2.899839133,29.1979299,28.72640335,15.93853188,9.419185505
2015,CS,oplb,Male,2015-7-16,5,0,43.57838456,35.66305986,7.916802134,2.647955296,30.31919609,29.98018373,16.55236644,9.715519431
2015,CS,opo,Male,2015-7-16,1,0,44.81042249,36.93600457,7.879591059,2.265231564,30.08366988,29.83129498,16.97570062,9.249851833
2015,CS,opp,Male,2015-7-18,6,0,44.38822284,36.3649056,8.024443316,2.417551435,29.8768796,30.27239649,14.85902972,9.969519939
2015,CS,opr,Male,2015-7-18,4,0,43.75589281,36.06812717,7.703200406,2.434539836,29.31155279,29.34868766,14.45686225,9.376852087
2015,CS,ops,Male,2015-7-18,5,0,42.88544577,35.30972399,7.578744391,2.245267124,28.86430023,28.71543476,14.71086276,9.10168487
2015,CS,opu,Male,2015-7-18,0,0,43.33122936,35.84289645,7.49663026,2.497671662,29.81385149,29.93258403,15.55753112,9.546185759
2015,CS,opv,Male,2015-7-18,0,0,42.22426975,35.15532131,7.070188807,2.714626196,29.00249767,28.45949327,14.94369655,9.482685632
2015,CS,opy,Male,2015-6-4,0,0,41.31980781,33.86938024,7.501054102,2.37831259,27.8823004,28.32044069,12.89052578,8.953517907
2015,CS,ordb,Male,2015-6-5,0,0,43.58600034,34.65875032,8.934857336,2.561523156,29.07089366,28.96384091,14.26636187,9.228685124
2015,CS,orf,Male,2015-6-4,0,0,43.58819321,34.71652697,8.872487512,2.900148167,29.83464355,29.65689823,13.44086022,9.059351452
2015,CS,orlb,Male,2015-7-18,0,0,43.34185505,35.94702819,7.409436119,2.625438151,30.48949073,30.38121455,16.44653289,9.630852595
2015,CS,orm,Male,2015-7-18,5,0,43.72959953,36.45549911,7.276483786,2.246164592,29.4922424,29.01338159,16.31953264,9.122851579
2015,CS,orp,Male,2015-7-18,0,0,44.61183642,36.86896114,7.747129794,2.731242062,30.20344806,30.26053679,12.38252477,9.482685632
2015,CS,orr,Male,2015-7-18,0,0,41.82364321,35.75568961,6.074845483,2.456798747,29.98389002,29.89409025,15.2823639,9.546185759
2015,CS,orv,Male,2015-6-4,0,0,41.77324528,33.57368978,8.212683092,2.613893828,30.63554949,30.50931335,11.98035729,8.784184235
2015,CS,orw,Male,2015-6-4,0,0,43.96428753,36.09849293,7.874472949,2.71008382,31.09183388,31.22074126,14.45686225,9.567352468
2015,CS,ory,Male,2015-6-4,0,0,43.60330201,34.93705021,8.719680806,2.902620439,31.31428118,31.51041402,14.43569554,9.059351452
2015,CS,osdb,Male,2015-7-18,0,0,43.26546863,35.7822623,7.489099145,2.815489798,30.25107527,30.10658496,15.02836339,9.969519939
2015,CS,osf,Male,2015-7-18,0,0,43.15403437,35.39014055,7.768211836,2.074447549,29.358037,29.33955211,14.90136314,9.207518415
2015,CS,osg,Male,2015-7-18,0,0,40.45051647,33.76538396,6.694335789,2.243772754,28.32414486,27.91384514,14.88019643,8.847684362
2015,CS,osp,Male,2015-6-4,0,0,44.12081111,35.61403776,8.509017018,2.868770638,30.57097833,31.00871645,13.65252731,9.398018796
2015,CS,oss,Male,2015-6-4,1,0,42.12517992,33.93696977,8.191761917,2.434264669,30.19076073,30.23305182,13.05985945,9.355685378
2015,CS,osu,Male,2015-7-16,2,0,44.431767,36.36769537,8.065515198,2.688172043,30.13021124,29.2349928,17.08153416,9.609685886
2015,CS,osw,Male,2015-7-18,0,0,46.0834688,38.04086868,8.04334942,2.458619084,31.0341419,30.94518881,16.48886631,9.906019812
2015,CS,osy,Male,2015-7-18,0,0,43.87642452,36.61253916,7.263914994,2.201744137,29.0672551,29.21306198,14.07586149,9.567352468
2015,CS,oudb,Male,2015-7-18,0,0,44.0481712,36.24013208,7.816133266,2.858758784,30.6940331,30.52643722,16.12903226,9.609685886
2015,CS,ouf,Male,2015-7-18,0,0,41.11937177,34.42504022,6.696211159,2.309596986,29.17247693,29.43017738,17.35670138,9.186351706
2015,CS,ous,Male,2015-7-16,6,1,43.9515113,35.95603251,8.002023537,2.709338752,30.59969308,30.75242359,16.44653289,9.609685886
2015,CS,ouw,Male,2015-7-16,0,0,42.1485522,34.43349843,7.726572686,2.395207857,27.70349886,27.56627085,13.54669376,8.741850817
2015,CS,ovf,Male,2015-7-10,0,1,43.84287529,35.44587249,8.405342477,2.330742528,30.0487046,29.88045889,17.78003556,9.567352468
2015,CS,owg,Male,2015-7-16,6,0,44.57985353,36.54615613,8.038252477,2.308724917,30.71219626,30.64730124,16.06553213,9.884853103
2015,CS,ovlb,Male,2015-7-10,0,0,44.22310981,36.40896198,7.816967234,2.667339768,29.96246507,29.85684531,15.59986453,9.694352722
2015,CS,owlb,Male,2015-7-16,0,0,43.9647278,35.52078994,8.446181526,2.44005588,29.41839175,29.29490306,16.2348658,9.52501905
2015,CS,ovm,Male,2015-7-10,5,0,42.84184235,34.98857844,7.854673609,2.561959191,30.8842562,29.16463678,15.36703073,9.779019558
2015,CS,owm,Male,2015-7-16,0,0,43.9650961,36.32246634,7.644729489,2.857505715,29.32606892,29.36162899,15.30353061,9.821352976
2015,CS,ovo,Male,2015-7-10,7,0,43.60346711,35.98828634,7.638366777,2.691169249,29.26943951,29.55136525,15.55753112,9.334518669
2015,CS,ovp,Male,2015-7-10,0,0,44.26327999,35.817979,8.445622725,2.83641944,29.41114639,29.35016298,14.54152908,9.884853103
2015,CS,ovs,Male,2015-7-16,1,0,44.0357294,36.09376429,7.943861654,2.815489798,28.95003387,28.85403649,15.2823639,9.207518415
2015,CS,oyf,Male,2015-7-16,0,0,43.21129032,35.52994666,7.683515367,2.799132165,29.14191432,28.96096859,14.62619592,9.652019304
2015,CS,oyg,Male,2015-7-16,0,0,43.69301499,36.00877572,7.684243502,2.942248751,29.65256752,29.76124799,15.72686479,9.630852595
2015,CS,oylb,Male,2015-7-16,1,0,43.11671747,35.56113369,7.55841165,2.414490729,28.83912454,28.88389213,13.05985945,9.249851833
2015,CS,oyv,Male,2015-7-16,0,0,44.10000423,36.00828042,8.108619084,3.238506477,29.1397913,28.70108797,14.77436288,9.588519177
2015,CS,oyw,Male,2015-7-16,1,0,43.49810346,35.81417323,7.684565236,2.732554398,30.0019558,30.04458132,16.78520024,9.779019558
2015,CS,pcc,Male,2015-7-16,0,0,44.43408687,36.47321141,7.961497756,2.815489798,30.2509271,30.33552197,16.2348658,9.376852087
2015,CS,pcdb,Male,2015-7-16,0,0,43.97451105,36.14357379,7.831940564,2.730505461,29.89853526,29.73695707,13.97002794,9.52501905
2015,CS,pcm,Male,2015-7-10,0,0,42.9493396,35.30658285,7.644729489,2.712314791,29.62861739,29.84461519,14.85902972,9.567352468
2015,CS,pco,Male,2015-7-10,6,0,42.83665651,35.18406147,7.664130895,2.627741089,29.50569173,29.23176065,15.89619846,9.482685632
2015,CS,pcs,Male,2015-7-2,0,0,44.52124291,36.59922107,7.928820591,2.794725256,30.61483575,30.55125942,17.33553467,9.398018796
2015,CS,pdbm,Male,2015-7-2,0,0,43.97548895,36.04006435,7.937545508,2.434264669,30.16288418,29.83753704,14.73202946,9.546185759
2015,CS,pdbo,Male,2015-7-2,1,0,46.15007197,37.77451105,8.384688003,2.334489036,30.94342985,30.65798197,15.70569808,9.376852087
2015,CS,pdbr,Male,2015-7-2,0,0,42.81938024,35.46775464,7.366776734,2.794725256,29.49879138,29.9852722,14.85902972,9.334518669
2015,CS,pdbs,Male,2015-7-2,12,0,41.44961053,33.66066379,7.789463212,2.69350182,29.9916328,29.97579163,14.68969605,7.747015494
2015,CS,pdbv,Male,2015-7-10,4,0,43.7350309,35.73166963,8.004402675,2.540796715,29.4812971,29.56025739,18.22453645,9.165184997
2015,CS,pfg,Male,2015-7-2,1,0,43.33533147,35.16442723,8.171035475,2.84020828,29.12342731,29.07105664,14.83786301,8.974684616
2015,CS,pfm,Male,2015-7-2,0,0,44.07362205,35.8158962,8.258923885,2.561959191,30.54020193,30.52764372,15.70569808,8.995851325
2015,CS,pfy,Male,2015-7-2,0,0,43.01208619,35.54142748,7.472326645,2.50492761,30.5480823,30.36575861,16.95453391,9.588519177
2015,CS,pgdb,Male,2015-7-2,0,0,42.88417577,34.88674964,8.008178816,2.709423419,29.99255144,29.9066019,12.36135806,8.085682838
2015,CS,pgo,Male,2015-7-2,0,0,43.40315807,35.45702311,7.956570146,2.499106765,30.85460164,30.73466684,15.62103124,9.503852341
2015,CS,pgu,Male,2015-7-2,0,0,43.89635509,35.80917789,8.087456608,2.910943189,30.51814199,30.23240411,17.54720176,9.017018034
2015,CS,pgy,Male,2015-7-2,0,1,44.60277707,36.70720091,7.895635425,2.647955296,30.37230336,30.37853061,15.30353061,8.233849801
2015,CS,plbc,Male,2015-7-2,2,0,42.61270849,35.16220896,7.450800102,2.563356193,28.31577978,28.54767166,15.15536364,8.763017526
2015,CS,plbs,Male,2015-7-2,0,0,42.88010753,34.85490644,8.026898654,2.561959191,29.589296,29.30538904,15.66336466,9.271018542
2015,CS,plby,Male,2015-7-2,0,0,44.24133858,36.2689569,7.987956143,3.154123275,31.05116417,30.94329439,16.10786555,9.228685124
2015,CS,pmlb,Male,2015-7-10,0,0,43.86600627,35.86362713,8.002387605,2.476593853,28.80138007,29.13081449,17.27203454,9.567352468
2015,CS,pmm,Male,2015-7-16,0,0,42.53761748,34.90584625,7.643556854,2.880615528,29.56593007,29.59426806,15.2823639,9.228685124
2015,CS,pmo,Male,2015-7-10,6,0,43.63794344,36.12782576,7.514300229,2.05328084,29.54221277,29.60636271,15.15536364,9.440352214
2015,CS,pmp,Male,2015-7-10,0,0,42.64682076,34.72372788,7.924523749,2.497671662,30.20650241,30.04472949,16.34069935,9.249851833
2015,CS,pmw,Male,2015-7-2,2,0,41.15331471,33.55410211,7.599318432,2.646177292,27.81209466,27.92352891,15.21886377,9.038184743
2015,CS,pof,Male,2015-7-10,27,0,43.18096266,35.49659639,7.687041741,2.730835662,29.00615951,28.97782787,14.64736263,8.995851325
2015,CS,pog,Male,2015-7-10,0,0,41.74077131,33.99453052,7.75190077,2.794725256,28.91013462,29.13463509,14.52036237,9.334518669
2015,CS,pom,Male,2015-7-10,0,0,43.53745237,35.90558801,7.632969266,2.41309796,28.92058886,29.14481627,15.85386504,9.334518669
2015,CS,por,Male,2015-7-2,0,0,42.50578698,34.9688426,7.537757176,2.370764542,31.11790492,30.88220726,14.77436288,8.826517653
2015,CS,pou,Male,2015-7-2,2,0,43.50801372,35.34065278,8.170375074,2.84020828,29.96360596,30.05733638,15.02836339,9.52501905
2015,CS,pov,Male,2015-7-2,6,0,43.76569723,36.02422742,7.747129794,2.752404538,30.46009229,30.52047879,15.79036491,9.228685124
2015,CS,ppc,Male,2015-7-2,0,0,44.48238083,36.50027093,7.982122598,2.688506477,29.5655152,29.44204132,13.01752604,8.424350182
2015,CS,ppf,Male,2015-7-2,0,0,42.84677419,34.91366523,7.938900178,2.482287698,28.87543392,28.7232982,15.02836339,8.593683854
2015,CS,ppo,Male,2015-7-2,0,0,42.89340869,35.11814834,7.798662264,2.794327322,28.40928584,28.45999915,13.31385996,8.67835069
2015,CS,pps,Male,2015-7-2,0,0,44.38808314,36.3669249,8.022881212,2.589357379,30.63498645,30.56629837,14.98602997,9.122851579
2015,CS,ppv,Male,2015-7-2,0,0,43.16390653,35.15854288,8.01335196,2.82161121,30.78601939,30.81233384,12.7000254,8.128016256
2015,CS,ppy,Male,2015-7-10,0,0,44.03019219,35.96313606,8.069960207,2.4999111,29.05700406,29.12612184,16.91220049,9.186351706
2015,CS,prg,Male,2015-7-16,0,0,41.615693,34.1682076,7.45311574,2.522038777,29.12103124,28.91997079,17.44136822,9.355685378
2015,CS,psu,Male,2015-7-2,0,0,39.40697655,33.0342943,6.375433918,2.902620439,30.75553933,30.41210101,13.33502667,8.530183727
2015,CS,psw,Male,2015-7-2,0,0,43.39497926,35.69039031,7.704796376,2.974206248,28.91863305,28.71445263,15.11303023,8.001016002
2015,CS,puc,Male,2015-7-10,6,0,43.16024892,35.47563288,7.68643214,2.561260689,30.0579354,30.1508255,16.002032,10.03302007
2015,CS,puc,Male,2015-7-10,6,0,43.16024892,35.47563288,7.68643214,2.561260689,30.0579354,30.1508255,16.002032,10.03302007
2015,CS,pur,Male,2015-7-2,0,0,43.28729997,35.42445178,7.875408517,2.540796715,30.67253831,30.60093134,14.54152908,8.699517399
2015,CS,pus,Male,2015-7-10,1,0,43.2650072,35.62388028,7.641181949,2.603848108,29.1509652,28.95898103,17.42020151,9.652019304
2015,CS,puv,Male,2015-7-10,4,0,43.51331809,36.00713741,7.506189146,2.455338244,30.83416942,30.7668487,18.24570316,9.376852087
2015,CS,puw,Male,2015-7-10,0,0,43.67320295,35.16254763,8.510701888,2.624671916,30.15871222,30.05370841,15.9808653,9.503852341
2015,CS,puy,Male,2015-7-10,0,0,42.80318771,34.9312336,7.874269749,2.54009398,29.32545932,29.07084286,15.24003048,9.186351706
2015,CS,puy,Male,2015-7-10,0,0,42.80318771,34.9312336,7.874269749,2.54009398,29.32545932,29.07084286,15.24003048,9.186351706
2015,CS,pvc,Male,2015-7-10,12,0,44.98934045,35.89380662,9.102569638,2.434171535,30.30960334,29.95085937,14.62619592,9.588519177
2015,CS,pwc,Male,2015-7-16,0,1,44.57916349,36.45308611,8.128456524,2.43647024,30.71927017,30.91938871,16.48886631,9.52501905
2015,CS,pvdb,Male,2015-7-10,0,0,42.74716366,35.69475912,7.05309034,2.794327322,30.18121243,30.24406062,16.15019897,9.398018796
2015,CS,pvlb,Male,2015-7-10,3,0,41.36716197,33.8184997,7.560100754,2.349602066,28.68031708,28.34130895,14.83786301,8.953517907
2015,CS,pvm,Male,2015-7-16,0,0,42.06809754,34.75778088,7.332516298,2.497760562,28.32797816,28.46012192,14.68969605,9.017018034
2015,CS,pwm,Male,2015-7-16,0,0,42.33354923,34.73467107,7.598878164,2.69350182,28.83783126,28.72475658,14.03352807,9.038184743
2015,CS,pvo,Male,2015-7-10,11,0,44.02688172,36.42948099,7.611836424,2.456798747,29.20937262,29.19089832,14.24519516,9.207518415
2015,CS,pwo,Male,2015-7-16,6,1,43.78454407,35.77164508,8.024976717,2.243772754,28.61485056,28.69215773,15.79036491,9.52501905
2015,CS,pvr,Male,2015-7-10,0,0,42.66567183,34.75200237,7.916378799,2.49848023,28.3187156,28.2579989,15.15536364,9.821352976
2015,CS,pvs,Male,2015-7-10,9,0,40.44262552,34.4006477,6.042011684,2.583464567,28.72937304,28.42212979,17.03920075,9.228685124
2015,CS,pvu,Male,2015-7-10,0,0,42.92777496,35.41651427,7.5165947,2.434539836,28.57854966,28.68898696,16.12903226,9.249851833
2015,CS,pvv,Male,2015-7-10,0,0,42.1838498,34.78720684,7.400541868,2.667763102,29.14071628,29.32624884,15.11303023,9.334518669
2015,CS,pvv,Male,2015-7-10,0,0,42.1838498,34.78720684,7.400541868,2.667763102,29.14071628,29.32624884,15.11303023,9.334518669
2015,CS,pvw,Male,2015-7-10,1,1,45.54729913,37.68147913,7.875040217,2.603589874,30.36487596,30.29416222,17.08153416,9.503852341
2015,CS,pyg,Male,2015-7-16,0,0,41.99479722,34.48072983,7.516090932,2.392210651,29.48906316,29.57023537,15.62103124,9.503852341
2015,CS,pym,Male,2015-7-16,0,0,44.3656041,36.17406231,8.191541783,2.773160613,28.97090001,29.47598214,14.56269579,9.546185759
2015,CS,pyo,Male,2015-7-16,0,0,45.16980357,37.06305986,8.106959614,3.048298197,29.72917619,29.76848065,16.40419948,9.52501905
2015,CS,pyy,Male,2015-6-12,3,0,43.21327576,34.87827872,8.341135382,2.654711709,30.16778215,30.39023156,15.66336466,9.863686394
2015,CS,rcf,Male,2015-6-12,0,0,44.0329862,36.09482686,7.938222843,2.774130048,30.27149903,29.9939061,13.29269325,7.979849293
2015,CS,rcg,Male,2015-6-12,0,0,43.88381593,35.58428584,8.3000508,2.83641944,30.99138092,30.97591017,16.72170011,9.652019304
2015,CS,rcu,Male,2015-7-16,0,0,45.15575311,37.40770892,7.748056896,2.44005588,30.84302345,30.83060071,18.30920329,9.779019558
2015,CS,rgm,Male,2015-7-10,0,0,43.56325036,35.57010414,8.02846499,2.985107104,29.40159174,29.29182753,17.25086784,9.355685378
2015,CS,rgw,Male,2015-7-10,4,0,46.69514859,38.31811024,8.388857844,3.159588519,31.72137626,31.56686563,18.24570316,10.07535348
2015,CS,rlbc,Male,2015-7-16,2,1,45.08526797,37.10526628,7.98164423,2.604881043,29.82112861,29.56197824,16.29836593,9.398018796
2015,CS,rlbs,Male,2015-7-10,0,0,44.51487596,36.15601558,8.362162391,3.00686648,29.7686013,29.98788629,17.12386758,9.503852341
2015,CS,rlbu,Male,2015-7-10,1,0,41.52921853,33.76092626,7.768440437,2.328435357,28.81050927,28.647587,15.02836339,9.017018034
2015,CS,rlbv,Male,2015-7-10,7,0,42.01656083,34.65275167,7.369054271,2.455702311,29.07055922,28.80210185,16.04436542,8.911184489
2015,CS,rlby,Male,2015-7-10,14,0,45.04277792,36.93858268,8.116819067,2.328723224,30.07636102,30.16975489,15.38819744,9.652019304
2015,CS,rmo,Male,2015-7-10,0,0,43.92276268,36.17512065,7.747739395,2.483820168,29.78342647,29.98641521,17.90703581,9.461518923
2015,CS,rmp,Male,2015-7-10,0,0,42.80379731,35.39408602,7.40982982,2.498031496,29.98213741,29.96120777,15.62103124,9.503852341
2015,CS,rms,Male,2015-7-2,4,0,43.86332656,35.71778004,8.149868766,3.154974177,29.1006223,29.63571882,14.96486326,9.355685378
2015,CS,rmw,Male,2015-7-16,2,0,44.56280586,36.79154602,7.772335111,2.795288291,29.355878,29.37642452,15.07069681,9.440352214
2015,CS,roc,Male,2015-7-16,0,0,41.99476336,34.64759546,7.347316061,2.478765558,28.92746804,29.0247714,15.81153162,9.461518923
2015,CS,rodb,Male,2015-7-16,0,0,42.71769537,35.20390314,7.514211328,2.202963339,29.00574041,28.92852637,16.15019897,9.334518669
2015,CS,rov,Male,2015-7-16,1,0,42.9324782,35.22639065,7.706108712,2.709668953,28.98394505,28.60858733,16.95453391,9.440352214
